order_id,order_placement_date,customer_id,product_id,order_qty,agreed_delivery_date,actual_delivery_date,delivery_qty,In Full,On Time,On Time In Full
FJUL714902603,13-Jul-22,789902,25891603,99,14-Jul-22,14-Jul-22,99,1,1,1
FJUL716902603,13-Jul-22,789902,25891603,63,16-Jul-22,17-Jul-22,63,1,0,0
FJUL715703603,13-Jul-22,789703,25891603,125,15-Jul-22,15-Jul-22,125,1,1,1
FJUL715303603,13-Jul-22,789303,25891603,79,15-Jul-22,14-Jul-22,79,1,1,1
FJUL715702603,13-Jul-22,789702,25891603,128,15-Jul-22,15-Jul-22,115,0,1,0
FJUL714103603,13-Jul-22,789103,25891603,111,14-Jul-22,14-Jul-22,89,0,1,0
FJUL714721603,13-Jul-22,789721,25891603,197,14-Jul-22,14-Jul-22,158,0,1,0
FJUL715721603,13-Jul-22,789721,25891603,99,15-Jul-22,16-Jul-22,99,1,0,0
FJUL716621603,13-Jul-22,789621,25891603,58,16-Jul-22,16-Jul-22,58,1,1,1
FJUL716122603,13-Jul-22,789122,25891603,162,16-Jul-22,16-Jul-22,162,1,1,1
FJUL714102303,13-Jul-22,789102,25891202,186,14-Jul-22,14-Jul-22,186,1,1,1
FJUL715501602,13-Jul-22,789501,25891202,209,15-Jul-22,15-Jul-22,209,1,1,1
FJUL714702202,13-Jul-22,789702,25891202,199,14-Jul-22,17-Jul-22,199,1,0,0
FJUL714903603,13-Jul-22,789903,25891202,304,14-Jul-22,14-Jul-22,289,0,1,0
FJUL714103603,13-Jul-22,789103,25891202,328,14-Jul-22,14-Jul-22,262,0,1,0
FJUL716101402,13-Jul-22,789101,25891202,143,16-Jul-22,16-Jul-22,136,0,1,0
FJUL714503601,13-Jul-22,789503,25891202,268,14-Jul-22,14-Jul-22,268,1,1,1
FJUL714521303,13-Jul-22,789521,25891202,289,14-Jul-22,14-Jul-22,275,0,1,0
FJUL715522202,13-Jul-22,789522,25891202,166,15-Jul-22,17-Jul-22,166,1,0,0
FJUL716121202,13-Jul-22,789121,25891202,154,16-Jul-22,17-Jul-22,154,1,0,0
FJUL714203503,13-Jul-22,789203,25891303,72,14-Jul-22,14-Jul-22,72,1,1,1
FJUL714201303,13-Jul-22,789201,25891303,26,14-Jul-22,14-Jul-22,26,1,1,1
FJUL715201303,13-Jul-22,789201,25891303,39,15-Jul-22,15-Jul-22,31,0,1,0
FJUL715721603,13-Jul-22,789721,25891303,34,15-Jul-22,16-Jul-22,34,1,0,0
FJUL715321303,13-Jul-22,789321,25891303,66,15-Jul-22,18-Jul-22,66,1,0,0
FJUL714102303,13-Jul-22,789102,25891303,79,14-Jul-22,14-Jul-22,79,1,1,1
FJUL714303303,13-Jul-22,789303,25891303,75,14-Jul-22,14-Jul-22,71,0,1,0
FJUL715303501,13-Jul-22,789303,25891303,67,15-Jul-22,15-Jul-22,67,1,1,1
FJUL716303601,13-Jul-22,789303,25891303,59,16-Jul-22,16-Jul-22,59,1,1,1
FJUL715401303,13-Jul-22,789401,25891303,76,15-Jul-22,16-Jul-22,76,1,0,0
FJUL716420303,13-Jul-22,789420,25891303,67,16-Jul-22,16-Jul-22,67,1,1,1
FJUL715520303,13-Jul-22,789520,25891303,95,15-Jul-22,15-Jul-22,85,0,1,0
FJUL715501303,13-Jul-22,789501,25891303,48,15-Jul-22,16-Jul-22,48,1,0,0
FJUL715221303,13-Jul-22,789221,25891303,43,15-Jul-22,15-Jul-22,43,1,1,1
FJUL716221502,13-Jul-22,789221,25891303,45,16-Jul-22,16-Jul-22,45,1,1,1
FJUL716403303,13-Jul-22,789403,25891303,28,16-Jul-22,16-Jul-22,22,0,1,0
FJUL716121303,13-Jul-22,789121,25891303,53,16-Jul-22,19-Jul-22,53,1,0,0
FJUL716402501,13-Jul-22,789402,25891303,64,16-Jul-22,16-Jul-22,64,1,1,1
FJUL714903603,13-Jul-22,789903,25891303,40,14-Jul-22,14-Jul-22,38,0,1,0
FJUL715621503,13-Jul-22,789621,25891303,98,15-Jul-22,15-Jul-22,98,1,1,1
FJUL714521303,13-Jul-22,789521,25891303,79,14-Jul-22,14-Jul-22,71,0,1,0
FJUL715721601,13-Jul-22,789721,25891601,78,15-Jul-22,14-Jul-22,78,1,1,1
FJUL715103301,13-Jul-22,789103,25891203,184,15-Jul-22,15-Jul-22,175,0,1,0
FJUL714603502,13-Jul-22,789603,25891203,403,14-Jul-22,14-Jul-22,403,1,1,1
FJUL715603403,13-Jul-22,789603,25891203,127,15-Jul-22,14-Jul-22,127,1,1,1
FJUL716422203,13-Jul-22,789422,25891203,461,16-Jul-22,19-Jul-22,461,1,0,0
FJUL716320502,13-Jul-22,789320,25891203,287,16-Jul-22,16-Jul-22,287,1,1,1
FJUL715203501,13-Jul-22,789203,25891203,490,15-Jul-22,15-Jul-22,441,0,1,0
FJUL714703503,13-Jul-22,789703,25891203,140,14-Jul-22,14-Jul-22,126,0,1,0
FJUL715521203,13-Jul-22,789521,25891203,268,15-Jul-22,16-Jul-22,268,1,0,0
FJUL716521203,13-Jul-22,789521,25891203,380,16-Jul-22,17-Jul-22,380,1,0,0
FJUL715721203,13-Jul-22,789721,25891203,104,15-Jul-22,15-Jul-22,104,1,1,1
FJUL714420501,13-Jul-22,789420,25891203,270,14-Jul-22,15-Jul-22,270,1,0,0
FJUL716420301,13-Jul-22,789420,25891203,500,16-Jul-22,17-Jul-22,500,1,0,0
FJUL715522501,13-Jul-22,789522,25891203,405,15-Jul-22,18-Jul-22,365,0,0,0
FJUL714202602,13-Jul-22,789202,25891203,417,14-Jul-22,14-Jul-22,417,1,1,1
FJUL715202401,13-Jul-22,789202,25891203,128,15-Jul-22,15-Jul-22,128,1,1,1
FJUL716202203,13-Jul-22,789202,25891203,102,16-Jul-22,15-Jul-22,102,1,1,1
FJUL715503501,13-Jul-22,789503,25891203,468,15-Jul-22,15-Jul-22,468,1,1,1
FJUL716221502,13-Jul-22,789221,25891203,137,16-Jul-22,16-Jul-22,137,1,1,1
FJUL715201303,13-Jul-22,789201,25891203,251,15-Jul-22,15-Jul-22,251,1,1,1
FJUL715321203,13-Jul-22,789321,25891203,442,15-Jul-22,15-Jul-22,442,1,1,1
FJUL714622203,13-Jul-22,789622,25891203,264,14-Jul-22,14-Jul-22,264,1,1,1
FJUL716622602,13-Jul-22,789622,25891203,448,16-Jul-22,16-Jul-22,448,1,1,1
FJUL714102303,13-Jul-22,789102,25891203,190,14-Jul-22,14-Jul-22,171,0,1,0
FJUL716402501,13-Jul-22,789402,25891203,242,16-Jul-22,16-Jul-22,242,1,1,1
FJUL716102603,14-Jul-22,789102,25891601,105,16-Jul-22,16-Jul-22,100,0,1,0
FJUL717103602,14-Jul-22,789103,25891203,427,17-Jul-22,17-Jul-22,406,0,1,0
FJUL717603401,14-Jul-22,789603,25891203,120,17-Jul-22,17-Jul-22,96,0,1,0
FJUL715422203,14-Jul-22,789422,25891203,457,15-Jul-22,18-Jul-22,457,1,0,0
FJUL715320603,14-Jul-22,789320,25891203,432,15-Jul-22,15-Jul-22,432,1,1,1
FJUL716220203,14-Jul-22,789220,25891203,194,16-Jul-22,16-Jul-22,184,0,1,0
FJUL716721203,14-Jul-22,789721,25891203,455,16-Jul-22,16-Jul-22,432,0,1,0
FJUL716403203,14-Jul-22,789403,25891203,291,16-Jul-22,19-Jul-22,291,1,0,0
FJUL717202303,14-Jul-22,789202,25891203,495,17-Jul-22,17-Jul-22,470,0,1,0
FJUL716503203,14-Jul-22,789503,25891203,345,16-Jul-22,16-Jul-22,345,1,1,1
FJUL717503601,14-Jul-22,789503,25891203,366,17-Jul-22,17-Jul-22,366,1,1,1
FJUL715121203,14-Jul-22,789121,25891203,356,15-Jul-22,16-Jul-22,356,1,0,0
FJUL715501601,14-Jul-22,789501,25891203,418,15-Jul-22,16-Jul-22,376,0,0,0
FJUL716122203,14-Jul-22,789122,25891203,475,16-Jul-22,17-Jul-22,475,1,0,0
FJUL717902601,14-Jul-22,789902,25891203,458,17-Jul-22,17-Jul-22,458,1,1,1
FJUL715903203,14-Jul-22,789903,25891203,181,15-Jul-22,14-Jul-22,145,0,1,0
FJUL715421203,14-Jul-22,789421,25891203,460,15-Jul-22,16-Jul-22,460,1,0,0
FJUL715702203,14-Jul-22,789702,25891203,312,15-Jul-22,15-Jul-22,312,1,1,1
FJUL715520203,14-Jul-22,789520,25891203,167,15-Jul-22,16-Jul-22,159,0,0,0
FJUL717621503,14-Jul-22,789621,25891203,275,17-Jul-22,17-Jul-22,275,1,1,1
FJUL717603401,14-Jul-22,789603,25891302,55,17-Jul-22,17-Jul-22,55,1,1,1
FJUL715721302,14-Jul-22,789721,25891302,29,15-Jul-22,15-Jul-22,29,1,1,1
FJUL715501402,14-Jul-22,789501,25891302,33,15-Jul-22,15-Jul-22,33,1,1,1
FJUL716501602,14-Jul-22,789501,25891302,59,16-Jul-22,16-Jul-22,59,1,1,1
FJUL717501302,14-Jul-22,789501,25891302,70,17-Jul-22,17-Jul-22,63,0,1,0
FJUL717220502,14-Jul-22,789220,25891302,49,17-Jul-22,17-Jul-22,47,0,1,0
FJUL715122401,14-Jul-22,789122,25891302,46,15-Jul-22,15-Jul-22,41,0,1,0
FJUL717521401,14-Jul-22,789521,25891302,79,17-Jul-22,18-Jul-22,79,1,0,0
FJUL716202302,14-Jul-22,789202,25891302,30,16-Jul-22,15-Jul-22,30,1,1,1
FJUL715720302,14-Jul-22,789720,25891302,33,15-Jul-22,14-Jul-22,33,1,1,1
FJUL716720302,14-Jul-22,789720,25891302,74,16-Jul-22,16-Jul-22,74,1,1,1
FJUL717401302,14-Jul-22,789401,25891302,74,17-Jul-22,18-Jul-22,74,1,0,0
FJUL717703503,14-Jul-22,789703,25891302,80,17-Jul-22,17-Jul-22,80,1,1,1
FJUL715101302,14-Jul-22,789101,25891302,87,15-Jul-22,16-Jul-22,70,0,0,0
FJUL715522302,14-Jul-22,789522,25891302,21,15-Jul-22,16-Jul-22,21,1,0,0
FJUL715903602,14-Jul-22,789903,25891302,90,15-Jul-22,15-Jul-22,72,0,1,0
FJUL717301503,14-Jul-22,789301,25891302,62,17-Jul-22,16-Jul-22,62,1,1,1
FJUL715420403,14-Jul-22,789420,25891301,86,15-Jul-22,16-Jul-22,77,0,0,0
FJUL715122301,14-Jul-22,789122,25891301,23,15-Jul-22,17-Jul-22,22,0,0,0
FJUL715720501,14-Jul-22,789720,25891301,32,15-Jul-22,15-Jul-22,32,1,1,1
FJUL716103301,14-Jul-22,789103,25891301,83,16-Jul-22,16-Jul-22,66,0,1,0
FJUL716321502,14-Jul-22,789321,25891301,57,16-Jul-22,16-Jul-22,57,1,1,1
FJUL716203601,14-Jul-22,789203,25891301,90,16-Jul-22,16-Jul-22,90,1,1,1
FJUL715402301,14-Jul-22,789402,25891301,79,15-Jul-22,15-Jul-22,79,1,1,1
FJUL716521301,14-Jul-22,789521,25891301,98,16-Jul-22,17-Jul-22,98,1,0,0
FJUL717221402,14-Jul-22,789221,25891301,98,17-Jul-22,17-Jul-22,98,1,1,1
FJUL715621301,14-Jul-22,789621,25891301,95,15-Jul-22,16-Jul-22,95,1,0,0
FJUL717301601,14-Jul-22,789301,25891301,29,17-Jul-22,17-Jul-22,26,0,1,0
FJUL717303403,14-Jul-22,789303,25891301,92,17-Jul-22,17-Jul-22,92,1,1,1
FJUL717403301,14-Jul-22,789403,25891301,36,17-Jul-22,17-Jul-22,36,1,1,1
FJUL716401603,14-Jul-22,789401,25891301,70,16-Jul-22,16-Jul-22,70,1,1,1
FJUL717401301,14-Jul-22,789401,25891301,45,17-Jul-22,17-Jul-22,45,1,1,1
FJUL717603401,14-Jul-22,789603,25891301,31,17-Jul-22,17-Jul-22,28,0,1,0
FJUL715303202,14-Jul-22,789303,25891102,469,15-Jul-22,15-Jul-22,469,1,1,1
FJUL715721302,14-Jul-22,789721,25891102,339,15-Jul-22,15-Jul-22,339,1,1,1
FJUL716721203,14-Jul-22,789721,25891102,351,16-Jul-22,16-Jul-22,333,0,1,0
FJUL717721501,14-Jul-22,789721,25891102,436,17-Jul-22,17-Jul-22,414,0,1,0
FJUL717221402,14-Jul-22,789221,25891102,380,17-Jul-22,17-Jul-22,342,0,1,0
FJUL717522102,14-Jul-22,789522,25891102,466,17-Jul-22,20-Jul-22,419,0,0,0
FJUL715422401,14-Jul-22,789422,25891102,428,15-Jul-22,17-Jul-22,428,1,0,0
FJUL716321502,14-Jul-22,789321,25891102,432,16-Jul-22,16-Jul-22,432,1,1,1
FJUL716202502,14-Jul-22,789202,25891102,363,16-Jul-22,16-Jul-22,327,0,1,0
FJUL717903401,14-Jul-22,789903,25891102,436,17-Jul-22,17-Jul-22,436,1,1,1
FJUL716420202,14-Jul-22,789420,25891102,402,16-Jul-22,19-Jul-22,362,0,0,0
FJUL717101103,14-Jul-22,789101,25891102,450,17-Jul-22,17-Jul-22,450,1,1,1
FJUL717201102,14-Jul-22,789201,25891102,340,17-Jul-22,16-Jul-22,340,1,1,1
FJUL715621102,14-Jul-22,789621,25891102,450,15-Jul-22,15-Jul-22,450,1,1,1
FJUL715603102,14-Jul-22,789603,25891102,411,15-Jul-22,17-Jul-22,411,1,0,0
FJUL716603502,14-Jul-22,789603,25891102,360,16-Jul-22,16-Jul-22,324,0,1,0
FJUL717603401,14-Jul-22,789603,25891102,424,17-Jul-22,17-Jul-22,424,1,1,1
FJUL715203102,14-Jul-22,789203,25891102,447,15-Jul-22,16-Jul-22,447,1,0,0
FJUL715102503,14-Jul-22,789102,25891502,127,15-Jul-22,15-Jul-22,127,1,1,1
FJUL717102502,14-Jul-22,789102,25891502,205,17-Jul-22,19-Jul-22,205,1,0,0
FJUL715122502,14-Jul-22,789122,25891502,129,15-Jul-22,18-Jul-22,103,0,0,0
FJUL717622502,14-Jul-22,789622,25891502,170,17-Jul-22,20-Jul-22,170,1,0,0
FJUL715201602,14-Jul-22,789201,25891502,123,15-Jul-22,15-Jul-22,111,0,1,0
FJUL717220502,14-Jul-22,789220,25891502,198,17-Jul-22,17-Jul-22,198,1,1,1
FJUL715203503,14-Jul-22,789203,25891502,179,15-Jul-22,15-Jul-22,179,1,1,1
FJUL716903502,14-Jul-22,789903,25891502,114,16-Jul-22,15-Jul-22,103,0,1,0
FJUL716202502,14-Jul-22,789202,25891502,207,16-Jul-22,16-Jul-22,207,1,1,1
FJUL716121603,14-Jul-22,789121,25891502,128,16-Jul-22,19-Jul-22,128,1,0,0
FJUL716520502,14-Jul-22,789520,25891502,208,16-Jul-22,18-Jul-22,208,1,0,0
FJUL716603502,14-Jul-22,789603,25891502,141,16-Jul-22,16-Jul-22,141,1,1,1
FJUL716303502,14-Jul-22,789303,25891502,204,16-Jul-22,16-Jul-22,204,1,1,1
FJUL715221502,14-Jul-22,789221,25891502,241,15-Jul-22,15-Jul-22,241,1,1,1
FJUL716321502,14-Jul-22,789321,25891502,194,16-Jul-22,16-Jul-22,184,0,1,0
FJUL715521502,14-Jul-22,789521,25891502,201,15-Jul-22,15-Jul-22,181,0,1,0
FJUL715421403,14-Jul-22,789421,25891403,380,15-Jul-22,15-Jul-22,380,1,1,1
FJUL716421403,14-Jul-22,789421,25891403,344,16-Jul-22,18-Jul-22,275,0,0,0
FJUL716203403,14-Jul-22,789203,25891403,472,16-Jul-22,15-Jul-22,448,0,1,0
FJUL715420403,14-Jul-22,789420,25891403,422,15-Jul-22,16-Jul-22,401,0,0,0
FJUL716221603,14-Jul-22,789221,25891403,391,16-Jul-22,16-Jul-22,391,1,1,1
FJUL715122502,14-Jul-22,789122,25891403,369,15-Jul-22,18-Jul-22,351,0,0,0
FJUL716101403,14-Jul-22,789101,25891403,240,16-Jul-22,16-Jul-22,228,0,1,0
FJUL717202403,14-Jul-22,789202,25891403,377,17-Jul-22,18-Jul-22,377,1,0,0
FJUL717720403,14-Jul-22,789720,25891403,482,17-Jul-22,16-Jul-22,458,0,1,0
FJUL717303403,14-Jul-22,789303,25891403,396,17-Jul-22,17-Jul-22,396,1,1,1
FJUL716522403,14-Jul-22,789522,25891403,344,16-Jul-22,15-Jul-22,344,1,1,1
FJUL716103403,14-Jul-22,789103,25891403,209,16-Jul-22,15-Jul-22,199,0,1,0
FJUL716622403,14-Jul-22,789622,25891403,414,16-Jul-22,16-Jul-22,414,1,1,1
FJUL716622503,14-Jul-22,789622,25891503,200,16-Jul-22,17-Jul-22,200,1,0,0
FJUL716503503,14-Jul-22,789503,25891503,215,16-Jul-22,15-Jul-22,215,1,1,1
FJUL717220503,14-Jul-22,789220,25891503,189,17-Jul-22,18-Jul-22,189,1,0,0
FJUL717521503,14-Jul-22,789521,25891503,213,17-Jul-22,19-Jul-22,213,1,0,0
FJUL716420503,14-Jul-22,789420,25891503,244,16-Jul-22,18-Jul-22,220,0,0,0
FJUL717703503,14-Jul-22,789703,25891503,182,17-Jul-22,17-Jul-22,182,1,1,1
FJUL717603503,14-Jul-22,789603,25891503,216,17-Jul-22,18-Jul-22,216,1,0,0
FJUL715102503,14-Jul-22,789102,25891503,243,15-Jul-22,15-Jul-22,243,1,1,1
FJUL717320503,14-Jul-22,789320,25891503,165,17-Jul-22,17-Jul-22,165,1,1,1
FJUL715202503,14-Jul-22,789202,25891503,249,15-Jul-22,15-Jul-22,199,0,1,0
FJUL715301503,14-Jul-22,789301,25891503,210,15-Jul-22,14-Jul-22,200,0,1,0
FJUL717301503,14-Jul-22,789301,25891503,183,17-Jul-22,16-Jul-22,183,1,1,1
FJUL717522503,14-Jul-22,789522,25891503,226,17-Jul-22,19-Jul-22,226,1,0,0
FJUL717621503,14-Jul-22,789621,25891503,231,17-Jul-22,17-Jul-22,231,1,1,1
FJUL715203503,14-Jul-22,789203,25891503,226,15-Jul-22,15-Jul-22,226,1,1,1
FJUL716203503,14-Jul-22,789203,25891503,164,16-Jul-22,19-Jul-22,156,0,0,0
FJUL716422503,14-Jul-22,789422,25891503,232,16-Jul-22,19-Jul-22,232,1,0,0
FJUL717702503,14-Jul-22,789702,25891503,134,17-Jul-22,17-Jul-22,127,0,1,0
FJUL716903103,14-Jul-22,789903,25891103,399,16-Jul-22,16-Jul-22,399,1,1,1
FJUL717201402,14-Jul-22,789201,25891103,382,17-Jul-22,17-Jul-22,382,1,1,1
FJUL715601103,14-Jul-22,789601,25891103,396,15-Jul-22,16-Jul-22,376,0,0,0
FJUL716601603,14-Jul-22,789601,25891103,473,16-Jul-22,16-Jul-22,449,0,1,0
FJUL717521103,14-Jul-22,789521,25891103,353,17-Jul-22,20-Jul-22,353,1,0,0
FJUL715320103,14-Jul-22,789320,25891103,406,15-Jul-22,16-Jul-22,406,1,0,0
FJUL715501402,14-Jul-22,789501,25891103,367,15-Jul-22,15-Jul-22,330,0,1,0
FJUL717402303,14-Jul-22,789402,25891103,300,17-Jul-22,17-Jul-22,300,1,1,1
FJUL715121103,14-Jul-22,789121,25891103,364,15-Jul-22,18-Jul-22,364,1,0,0
FJUL715720302,14-Jul-22,789720,25891103,366,15-Jul-22,14-Jul-22,366,1,1,1
FJUL716221103,14-Jul-22,789221,25891103,482,16-Jul-22,15-Jul-22,386,0,1,0
FJUL715503402,14-Jul-22,789503,25891103,380,15-Jul-22,15-Jul-22,342,0,1,0
FJUL716503203,14-Jul-22,789503,25891103,374,16-Jul-22,16-Jul-22,374,1,1,1
FJUL716220203,14-Jul-22,789220,25891103,311,16-Jul-22,16-Jul-22,249,0,1,0
FJUL717101103,14-Jul-22,789101,25891103,404,17-Jul-22,17-Jul-22,404,1,1,1
FJUL716102603,14-Jul-22,789102,25891103,356,16-Jul-22,16-Jul-22,356,1,1,1
FJUL715420403,14-Jul-22,789420,25891103,393,15-Jul-22,16-Jul-22,354,0,0,0
FJUL716321502,14-Jul-22,789321,25891103,342,16-Jul-22,16-Jul-22,342,1,1,1
FJUL717221601,14-Jul-22,789221,25891601,189,17-Jul-22,16-Jul-22,151,0,1,0
FJUL716522601,14-Jul-22,789522,25891601,74,16-Jul-22,16-Jul-22,70,0,1,0
FJUL715902601,14-Jul-22,789902,25891601,58,15-Jul-22,15-Jul-22,58,1,1,1
FJUL717902601,14-Jul-22,789902,25891601,194,17-Jul-22,17-Jul-22,175,0,1,0
FJUL716521601,14-Jul-22,789521,25891601,85,16-Jul-22,19-Jul-22,85,1,0,0
FJUL716201603,14-Jul-22,789201,25891601,171,16-Jul-22,16-Jul-22,171,1,1,1
FJUL716320603,14-Jul-22,789320,25891601,131,16-Jul-22,18-Jul-22,131,1,0,0
FJUL717503601,14-Jul-22,789503,25891601,99,17-Jul-22,17-Jul-22,94,0,1,0
FJUL715720603,14-Jul-22,789720,25891601,126,15-Jul-22,17-Jul-22,113,0,0,0
FJUL717122601,14-Jul-22,789122,25891601,111,17-Jul-22,17-Jul-22,111,1,1,1
FJUL717301601,14-Jul-22,789301,25891601,186,17-Jul-22,17-Jul-22,186,1,1,1
FJUL716621601,14-Jul-22,789621,25891601,199,16-Jul-22,17-Jul-22,199,1,0,0
FJUL715401602,14-Jul-22,789401,25891601,101,15-Jul-22,15-Jul-22,101,1,1,1
FJUL716203601,14-Jul-22,789203,25891601,94,16-Jul-22,16-Jul-22,94,1,1,1
FJUL715501601,14-Jul-22,789501,25891601,89,15-Jul-22,16-Jul-22,85,0,0,0
FJUL715220402,14-Jul-22,789220,25891402,243,15-Jul-22,15-Jul-22,243,1,1,1
FJUL715501402,14-Jul-22,789501,25891402,252,15-Jul-22,15-Jul-22,202,0,1,0
FJUL717501402,14-Jul-22,789501,25891402,306,17-Jul-22,20-Jul-22,291,0,0,0
FJUL715420403,14-Jul-22,789420,25891402,329,15-Jul-22,16-Jul-22,329,1,0,0
FJUL717420402,14-Jul-22,789420,25891402,299,17-Jul-22,20-Jul-22,299,1,0,0
FJUL715703402,14-Jul-22,789703,25891402,421,15-Jul-22,16-Jul-22,421,1,0,0
FJUL715503402,14-Jul-22,789503,25891402,293,15-Jul-22,15-Jul-22,293,1,1,1
FJUL717203402,14-Jul-22,789203,25891402,442,17-Jul-22,16-Jul-22,442,1,1,1
FJUL715403402,14-Jul-22,789403,25891402,281,15-Jul-22,16-Jul-22,281,1,0,0
FJUL717201402,14-Jul-22,789201,25891402,356,17-Jul-22,17-Jul-22,320,0,1,0
FJUL716121402,14-Jul-22,789121,25891402,385,16-Jul-22,18-Jul-22,347,0,0,0
FJUL716621402,14-Jul-22,789621,25891402,216,16-Jul-22,16-Jul-22,216,1,1,1
FJUL716221603,14-Jul-22,789221,25891402,362,16-Jul-22,16-Jul-22,362,1,1,1
FJUL717221402,14-Jul-22,789221,25891402,446,17-Jul-22,17-Jul-22,446,1,1,1
FJUL716421402,14-Jul-22,789421,25891402,360,16-Jul-22,17-Jul-22,324,0,0,0
FJUL716202502,14-Jul-22,789202,25891402,464,16-Jul-22,16-Jul-22,464,1,1,1
FJUL715303202,14-Jul-22,789303,25891201,348,15-Jul-22,15-Jul-22,348,1,1,1
FJUL716303502,14-Jul-22,789303,25891201,250,16-Jul-22,16-Jul-22,250,1,1,1
FJUL715122401,14-Jul-22,789122,25891201,390,15-Jul-22,15-Jul-22,370,0,1,0
FJUL716601603,14-Jul-22,789601,25891201,342,16-Jul-22,16-Jul-22,342,1,1,1
FJUL716621601,14-Jul-22,789621,25891201,304,16-Jul-22,17-Jul-22,289,0,0,0
FJUL716301603,14-Jul-22,789301,25891201,473,16-Jul-22,16-Jul-22,426,0,1,0
FJUL716420503,14-Jul-22,789420,25891201,447,16-Jul-22,18-Jul-22,447,1,0,0
FJUL717521503,14-Jul-22,789521,25891201,223,17-Jul-22,19-Jul-22,223,1,0,0
FJUL717401301,14-Jul-22,789401,25891201,408,17-Jul-22,17-Jul-22,408,1,1,1
FJUL715320603,14-Jul-22,789320,25891201,433,15-Jul-22,15-Jul-22,433,1,1,1
FJUL716102603,14-Jul-22,789102,25891201,416,16-Jul-22,16-Jul-22,416,1,1,1
FJUL717102603,14-Jul-22,789102,25891201,199,17-Jul-22,17-Jul-22,199,1,1,1
FJUL715902601,14-Jul-22,789902,25891201,240,15-Jul-22,15-Jul-22,240,1,1,1
FJUL716422201,14-Jul-22,789422,25891201,414,16-Jul-22,15-Jul-22,414,1,1,1
FJUL715503402,14-Jul-22,789503,25891201,369,15-Jul-22,15-Jul-22,369,1,1,1
FJUL715903201,14-Jul-22,789903,25891201,377,15-Jul-22,16-Jul-22,339,0,0,0
FJUL717903401,14-Jul-22,789903,25891201,111,17-Jul-22,17-Jul-22,111,1,1,1
FJUL716203601,14-Jul-22,789203,25891201,110,16-Jul-22,16-Jul-22,110,1,1,1
FJUL716522601,14-Jul-22,789522,25891201,130,16-Jul-22,16-Jul-22,124,0,1,0
FJUL717522201,14-Jul-22,789522,25891201,223,17-Jul-22,18-Jul-22,223,1,0,0
FJUL715101201,14-Jul-22,789101,25891201,233,15-Jul-22,15-Jul-22,233,1,1,1
FJUL717721501,14-Jul-22,789721,25891501,106,17-Jul-22,17-Jul-22,106,1,1,1
FJUL716321502,14-Jul-22,789321,25891501,225,16-Jul-22,16-Jul-22,225,1,1,1
FJUL716401501,14-Jul-22,789401,25891501,131,16-Jul-22,15-Jul-22,131,1,1,1
FJUL717403501,14-Jul-22,789403,25891501,204,17-Jul-22,18-Jul-22,204,1,0,0
FJUL716621501,14-Jul-22,789621,25891501,161,16-Jul-22,19-Jul-22,161,1,0,0
FJUL717320503,14-Jul-22,789320,25891501,217,17-Jul-22,17-Jul-22,217,1,1,1
FJUL715122603,14-Jul-22,789122,25891501,137,15-Jul-22,16-Jul-22,130,0,0,0
FJUL717122601,14-Jul-22,789122,25891501,218,17-Jul-22,17-Jul-22,207,0,1,0
FJUL715102503,14-Jul-22,789102,25891501,137,15-Jul-22,15-Jul-22,137,1,1,1
FJUL715521501,14-Jul-22,789521,25891501,115,15-Jul-22,18-Jul-22,109,0,0,0
FJUL715720501,14-Jul-22,789720,25891501,231,15-Jul-22,15-Jul-22,231,1,1,1
FJUL717301601,14-Jul-22,789301,25891501,178,17-Jul-22,17-Jul-22,178,1,1,1
FJUL717503602,14-Jul-22,789503,25891602,79,17-Jul-22,18-Jul-22,71,0,0,0
FJUL716301602,14-Jul-22,789301,25891602,131,16-Jul-22,17-Jul-22,131,1,0,0
FJUL715401602,14-Jul-22,789401,25891602,191,15-Jul-22,15-Jul-22,153,0,1,0
FJUL716401603,14-Jul-22,789401,25891602,63,16-Jul-22,16-Jul-22,63,1,1,1
FJUL715703602,14-Jul-22,789703,25891602,123,15-Jul-22,15-Jul-22,123,1,1,1
FJUL716420602,14-Jul-22,789420,25891602,57,16-Jul-22,17-Jul-22,57,1,0,0
FJUL715103602,14-Jul-22,789103,25891602,145,15-Jul-22,15-Jul-22,138,0,1,0
FJUL717103602,14-Jul-22,789103,25891602,72,17-Jul-22,17-Jul-22,68,0,1,0
FJUL716221603,14-Jul-22,789221,25891602,138,16-Jul-22,16-Jul-22,131,0,1,0
FJUL715903602,14-Jul-22,789903,25891602,189,15-Jul-22,15-Jul-22,180,0,1,0
FJUL716601603,14-Jul-22,789601,25891602,55,16-Jul-22,16-Jul-22,55,1,1,1
FJUL715201602,14-Jul-22,789201,25891602,179,15-Jul-22,15-Jul-22,179,1,1,1
FJUL716121602,14-Jul-22,789121,25891602,177,16-Jul-22,17-Jul-22,168,0,0,0
FJUL716721602,14-Jul-22,789721,25891602,77,16-Jul-22,18-Jul-22,77,1,0,0
FJUL716501602,14-Jul-22,789501,25891602,160,16-Jul-22,16-Jul-22,152,0,1,0
FJUL716421602,14-Jul-22,789421,25891602,161,16-Jul-22,16-Jul-22,153,0,1,0
FJUL717421602,14-Jul-22,789421,25891602,186,17-Jul-22,19-Jul-22,167,0,0,0
FJUL716403602,14-Jul-22,789403,25891602,180,16-Jul-22,16-Jul-22,171,0,1,0
